script,analysis/code_genealogy.py,analysis/generate_script_catalog.py,attention_probe.py,audit_configs.py,base_general.py,benchmark_hidden_transfer.py,benchmark_ppn_transport.py,benchmark_vllm_generation.py,build_coverage_queue.py,build_dataset.py,build_deciepoch_subset.py,build_mahalanobis.py,build_score_filtered_dataset.py,build_teacher_cache.py,cache_generation_gate.py,cache_null_probe.py,chain_ppp8_when_ready.sh,compare_lora_checkpoints.py,compare_v3_deltas.py,compare_v4_shard_numerics.py,conclusion_check.py,convert_deepseek_native_to_hf.py,convert_responses_tokenizer.py,cpu_watch.sh,delta_profiles.py,demo_35b_answers.sh,demo_deepseek_bf16.sh,demo_deepseek_retry.sh,demos/ppn_demo.sh,demos/ppn_partition_demo.py,demos/ppn_partition_readable.py,demos/ppn_stage_demo.py,demos/ppp_demo.sh,demos/ppp_independent_stage_demo.py,dequantize_snapshot.py,destruct_eval.py,download_mlt2.sh,evaluate.py,evaluate_v31_4b_full_standard.sh,evaluate_vllm_mixed_result.py,fetch_poem.py,fetch_quijote.py,forget_curves.py,frontier_recall.py,fuse_experts_snapshot.py,gen_pareto_v2_screen.py,generate.py,gpu_health.sh,gpu_lease.sh,gpu_scheduler.sh,gpu_speed_backfill.sh,gpu_util_monitor.sh,gpu_watchdog.sh,grid_tile_bench.py,group_reports_v2.py,hourly_evidence_check.sh,l40s_exec.sh,l40s_setup.sh,l40s_train_v3.sh,l40s_vllm_teacher_campaign.sh,launch_dsflash_ppp8x.sh,launch_g31b_ppp5x.sh,launch_g31b_ppp8x.sh,launch_g31b_v4.sh,launch_q0p6b_ppp2x_test.sh,launch_q0p6b_ppp3x_test.sh,launch_q122b_ppp8x.sh,launch_q122b_ppp8x_adam.sh,launch_q122b_ppp8x_evalin.sh,launch_q397b_ppp8x.sh,launch_q397b_ppp8x_adam.sh,launch_v32r_score100_campaign.sh,launch_v4_stages.sh,layer_delta_timeline.py,layer_loss_plots.py,layer_swap.py,logit_lens.py,lossgrid_health_monitor.sh,lossgrid_report.py,lossgrid_visuals.py,memory_plan.py,merge_v4_adapters.py,model_matrix.py,moe_router_probe.py,overnight_27b_online.sh,parallel_bench.py,pipeline_tail.sh,ppn_partition.py,premise_gate.py,qualitative_chat_review.py,rag_generation_gate.py,recite_long.py,refresh_report_v2_index.py,refresh_v31_0p8b_full_damage_reports.sh,refresh_v31_reports.sh,render_programmer_walkthrough.py,report_pdf_v2.py,report_shipper.sh,report_v2.py,results_refresher.sh,retention_eval.py,run_m1_legs.sh,run_speed_check_monitored.sh,sample_gpu_telemetry.sh,sample_process_telemetry.sh,sanity_chat.py,shell_helpers.py,signal_attribution.py,slurm_h100.sbatch,smoke_family.py,spec_verify_122b.sbatch,spec_verify_batch.sbatch,spec_verify_matrix.sh,speed_check.py,stage_hf_cache.sh,stage_teacher_cache_shm.sh,standard_destruction_eval.py,stop_g31b_at25.sh,stop_v32r_score100_campaign.sh,summarize_standard_destruction.py,surprise_probe.py,tasks_report.py,teacher_ceiling.py,train.py,train_and_report.py,train_batch_bench.py,train_certify.py,train_oom_backoff.py,train_tuned_lens.py,v31_bk_cohort_probe.py,v31_bk_smoke.py,v3_smoke.py,v4_battery.py,v4_stage_reaper.sh,variants/_forward.py,variants/build_teacher_cache_answers.py,variants/build_teacher_cache_full.py,variants/build_teacher_cache_index.py,variants/destruct_base_fast.py,variants/destruct_base_full.py,variants/destruct_checkpoint_fast.py,variants/destruct_checkpoint_full.py,variants/evaluate_base.py,variants/evaluate_checkpoint.py,variants/evaluate_layer_residuals.py,variants/logit_lens_raw.py,variants/logit_lens_tuned.py,variants/parallel_bench_pipeline_2gpu.py,variants/parallel_bench_single.py,variants/parallel_bench_tensor_2gpu.py,variants/smoke_family_all.py,variants/smoke_family_default.py,variants/smoke_family_selected.py,variants/standard_destruction_base.py,variants/standard_destruction_checkpoint.py,variants/teacher_ceiling_chapter_context.py,variants/teacher_ceiling_full_context.py,variants/teacher_ceiling_no_context.py,variants/teacher_ceiling_window_context.py,variants/train_certify_all.py,variants/train_certify_list.py,variants/train_certify_selected.py,vendor_standard_eval.py,venv_check.sh,venv_setup.sh,verify_vllm_teacher_forced.py,vllm_2node_smoke.py,vllm_h100_eager_shared_queue.sh,vllm_h100_mixed_budget_campaign.sh,vllm_h100_overnight_queue.sh,vllm_h100_qwen06_32k_capacity.sh,vllm_h100_qwen35_shared_queue.sh,vllm_h100_rest_of_day.sh,vllm_longdraft.py,vllm_prefill_verify.py,vram_guard.sh,wait_m1_then_g26b_e500.sh,warm_python_runtime.sh
report_shipper.sh,0.996168582,0.995689655,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.928571429,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.981132075,1.000000000,1.000000000,1.000000000,0.979591837,1.000000000,1.000000000,1.000000000,0.909090909,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.993127148,0.988047809,0.941176471,0.937500000,0.931034483,1.000000000,1.000000000,0.963636364,0.984848485,1.000000000,0.976190476,0.989130435,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.969696970,0.982905983,1.000000000,1.000000000,1.000000000,1.000000000,0.953125000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.944444444,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,0.666666667,1.000000000,0.947368421,0.956521739,0.936170213,0.967741935,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.950000000,1.000000000,1.000000000,1.000000000,0.947368421,0.913043478,1.000000000,0.933333333,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.985714286,1.000000000,1.000000000,1.000000000,0.962264151,0.977272727,0.988764045,1.000000000,0.971428571,1.000000000,1.000000000,1.000000000,1.000000000,0.857142857,0.945945946
report_v2.py,1.000000000,1.000000000,0.977869986,0.923928077,0.995850622,0.976486860,0.984785615,0.915629322,0.950207469,0.958506224,0.970954357,0.959889350,0.973720609,0.871706758,0.986168741,0.952973721,1.000000000,0.975103734,0.979253112,0.966804979,0.969571231,0.944674965,0.982019364,1.000000000,0.975103734,1.000000000,1.000000000,1.000000000,1.000000000,0.957123098,0.892116183,0.952973721,1.000000000,0.973720609,0.950207469,0.969571231,1.000000000,0.908713693,1.000000000,0.970954357,0.977869986,0.937759336,0.937759336,0.988934993,0.939142462,0.972337483,0.934993084,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.933609959,0.910096819,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.948824343,0.933609959,0.986168741,0.970954357,1.000000000,0.941908714,0.947441217,0.937759336,0.970954357,0.961272476,0.969571231,1.000000000,0.940525588,1.000000000,0.982019364,0.997233748,0.955739972,0.980636238,0.973720609,0.997233748,1.000000000,1.000000000,0.923928077,0.954356846,1.000000000,0.000000000,1.000000000,0.861687414,1.000000000,1.000000000,1.000000000,1.000000000,0.982019364,0.982019364,0.987551867,1.000000000,0.968188105,1.000000000,1.000000000,1.000000000,0.939142462,1.000000000,1.000000000,0.872752420,1.000000000,1.000000000,0.968188105,0.941908714,0.915629322,0.943291840,0.984785615,0.972337483,0.940525588,0.900414938,0.982019364,0.970954357,0.958506224,0.957123098,0.928077455,0.969571231,1.000000000,0.988934993,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.976486860,1.000000000,1.000000000,0.947441217,0.982019364,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.973720609,0.958506224,1.000000000,1.000000000,1.000000000
results_refresher.sh,0.996168582,0.995689655,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971698113,1.000000000,1.000000000,1.000000000,0.969387755,1.000000000,1.000000000,1.000000000,0.909090909,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.989690722,0.984063745,0.941176471,0.937500000,0.965517241,1.000000000,1.000000000,0.963636364,0.984848485,1.000000000,0.952380952,0.989130435,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.969696970,0.974358974,1.000000000,1.000000000,1.000000000,1.000000000,0.953125000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.944444444,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.666666667,1.000000000,0.000000000,1.000000000,0.947368421,0.956521739,0.914893617,0.956989247,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.950000000,1.000000000,1.000000000,1.000000000,0.947368421,0.913043478,1.000000000,0.933333333,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.942857143,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.985714286,1.000000000,1.000000000,1.000000000,0.962264151,0.977272727,0.988764045,1.000000000,0.971428571,1.000000000,1.000000000,1.000000000,1.000000000,0.933333333,0.945945946
retention_eval.py,1.000000000,1.000000000,0.978688525,0.901639344,0.991803279,0.972131148,0.978688525,0.911475410,0.940983607,0.947540984,0.970491803,0.950819672,0.970491803,0.857961054,0.980327869,0.942622951,1.000000000,0.970491803,0.973770492,0.960655738,0.963934426,0.931147541,0.978688525,1.000000000,0.970491803,1.000000000,1.000000000,1.000000000,1.000000000,0.945901639,0.870491803,0.945901639,1.000000000,0.965573770,0.940983607,0.963934426,1.000000000,0.895081967,1.000000000,0.963934426,0.972131148,0.919672131,0.937704918,0.980327869,0.927868852,0.968852459,0.921311475,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.919672131,0.921311475,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.942622951,0.945901639,0.983606557,0.977049180,1.000000000,0.932786885,0.968852459,0.926229508,0.965573770,0.957377049,0.960655738,1.000000000,0.931147541,1.000000000,0.977049180,0.995081967,0.940983607,0.975409836,0.963934426,0.996721311,1.000000000,1.000000000,0.916393443,0.960655738,1.000000000,0.861687414,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.973770492,0.973770492,0.977049180,1.000000000,0.955737705,1.000000000,1.000000000,1.000000000,0.914754098,1.000000000,1.000000000,0.844262295,1.000000000,1.000000000,0.959016393,0.939344262,0.900000000,0.924590164,0.981967213,0.968852459,0.918032787,0.878688525,0.973770492,0.960655738,0.947540984,0.947540984,0.913114754,0.959016393,1.000000000,0.988524590,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.963934426,1.000000000,1.000000000,0.934426230,0.978688525,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.967213115,0.950819672,1.000000000,1.000000000,1.000000000
run_m1_legs.sh,0.992337165,0.987068966,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.929824561,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.964912281,1.000000000,0.964912281,0.964912281,0.964912281,0.981132075,1.000000000,1.000000000,1.000000000,0.979591837,1.000000000,1.000000000,1.000000000,0.964912281,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.982456140,0.986254296,0.984063745,1.000000000,0.982456140,0.982456140,1.000000000,1.000000000,0.982456140,0.969696970,1.000000000,1.000000000,0.978260870,0.964912281,0.964912281,0.964912281,0.964912281,0.964912281,0.964912281,0.964912281,0.964912281,0.964912281,0.964912281,0.964912281,1.000000000,0.991452991,1.000000000,1.000000000,1.000000000,1.000000000,0.984375000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.947368421,1.000000000,0.947368421,1.000000000,0.000000000,1.000000000,0.982456140,0.956989247,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.982456140,0.982456140,0.982456140,1.000000000,1.000000000,0.964912281,1.000000000,0.894736842,0.982456140,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.954545455,0.977528090,0.982456140,1.000000000,1.000000000,1.000000000,1.000000000,0.964912281,0.929824561,0.982456140
run_speed_check_monitored.sh,0.996168582,0.995689655,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.956521739,1.000000000,1.000000000,1.000000000,1.000000000,0.962264151,1.000000000,1.000000000,1.000000000,0.969387755,1.000000000,1.000000000,1.000000000,0.913043478,1.000000000,0.937500000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.961538462,0.989690722,0.988047809,0.921568627,0.913043478,1.000000000,1.000000000,1.000000000,0.909090909,0.939393939,0.913043478,0.952380952,0.967391304,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.909090909,0.974358974,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.972222222,1.000000000,0.956521739,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.969696970,1.000000000,1.000000000,0.956521739,1.000000000,0.956521739,1.000000000,1.000000000,0.000000000,0.957446809,0.967741935,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,1.000000000,0.894736842,0.956521739,1.000000000,1.000000000,0.956521739,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.942857143,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,0.914285714,1.000000000,1.000000000,0.943396226,0.965909091,0.966292135,0.956521739,0.971428571,1.000000000,1.000000000,1.000000000,0.956521739,0.956521739,0.918918919
sample_gpu_telemetry.sh,0.996168582,0.991379310,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978723404,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978723404,1.000000000,1.000000000,1.000000000,1.000000000,0.933962264,1.000000000,1.000000000,1.000000000,0.928571429,1.000000000,1.000000000,1.000000000,0.978723404,1.000000000,0.936170213,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978723404,0.969072165,0.968127490,0.921568627,0.893617021,0.978723404,1.000000000,1.000000000,0.945454545,0.909090909,0.957446809,0.872340426,0.967391304,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957446809,0.948717949,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957446809,1.000000000,0.978723404,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957446809,0.957446809,1.000000000,1.000000000,0.936170213,1.000000000,0.914893617,1.000000000,0.982456140,0.957446809,0.000000000,0.612903226,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.957446809,0.978723404,0.957446809,1.000000000,0.936170213,0.914893617,1.000000000,0.936170213,0.936170213,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.914893617,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,0.957446809,1.000000000,1.000000000,0.962264151,0.954545455,0.966292135,0.978723404,0.957446809,1.000000000,1.000000000,1.000000000,0.957446809,0.957446809,0.914893617
sample_process_telemetry.sh,0.996168582,0.991379310,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978494624,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978494624,1.000000000,1.000000000,1.000000000,1.000000000,0.971698113,1.000000000,1.000000000,1.000000000,0.979591837,1.000000000,1.000000000,1.000000000,0.978494624,1.000000000,0.956989247,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978494624,0.962199313,0.960159363,0.935483871,0.935483871,0.967741935,1.000000000,1.000000000,0.946236559,0.924731183,0.967741935,0.935483871,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.967741935,0.948717949,1.000000000,1.000000000,1.000000000,1.000000000,0.956989247,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.967741935,1.000000000,0.989247312,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.956989247,0.946236559,1.000000000,1.000000000,0.967741935,1.000000000,0.956989247,1.000000000,0.956989247,0.967741935,0.612903226,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978494624,0.989247312,0.978494624,1.000000000,0.924731183,0.946236559,1.000000000,0.956989247,0.956989247,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.935483871,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.978494624,0.946236559,1.000000000,1.000000000,0.967741935,0.967741935,0.978494624,0.989247312,0.978494624,1.000000000,1.000000000,1.000000000,0.967741935,0.967741935,0.946236559
sanity_chat.py,1.000000000,1.000000000,0.847826087,0.934131737,0.884615385,0.812500000,0.788461538,0.920754717,0.883928571,0.836363636,0.822580645,0.834951456,0.781250000,0.974799542,0.788461538,0.900662252,1.000000000,0.819672131,0.838709677,0.791044776,0.820895522,0.907514451,0.750000000,1.000000000,0.763636364,1.000000000,1.000000000,1.000000000,1.000000000,0.902912621,0.968553459,0.881720430,1.000000000,0.821428571,0.889705882,0.704545455,1.000000000,0.906250000,1.000000000,0.840000000,0.854838710,0.917721519,0.891304348,0.788461538,0.900000000,0.854838710,0.944134078,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.932432432,0.931937173,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.894736842,0.917241379,0.692307692,0.819444444,1.000000000,0.908396947,0.917431193,0.912790698,0.779411765,0.846938776,0.860000000,1.000000000,0.900000000,1.000000000,0.826923077,0.942307692,0.838461538,0.830508475,0.807228916,0.961538462,1.000000000,1.000000000,0.938775510,0.936363636,1.000000000,0.982019364,1.000000000,0.973770492,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0.865384615,0.807692308,1.000000000,0.898550725,1.000000000,1.000000000,1.000000000,0.911458333,1.000000000,1.000000000,0.949253731,1.000000000,1.000000000,0.853333333,0.924855491,0.946188341,0.919354839,0.653846154,0.730769231,0.925925926,0.931818182,0.816666667,0.791208791,0.906250000,0.918032787,0.918454936,0.867346939,1.000000000,0.903846154,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.788461538,1.000000000,1.000000000,0.878048780,0.806451613,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.794117647,0.879032258,1.000000000,1.000000000,1.000000000
shell_helpers.py,1.000000000,1.000000000,0.923913043,0.916167665,0.979166667,0.843750000,0.770833333,0.954716981,0.901785714,0.909090909,0.822580645,0.902912621,0.828125000,0.988545246,0.833333333,0.920529801,1.000000000,0.836065574,0.822580645,0.820895522,0.850746269,0.930635838,0.791666667,1.000000000,0.836363636,1.000000000,1.000000000,1.000000000,1.000000000,0.854368932,0.952830189,0.838709677,1.000000000,0.750000000,0.911764706,0.886363636,1.000000000,0.960937500,1.000000000,0.826666667,0.854838710,0.936708861,0.927536232,0.875000000,0.925000000,0.838709677,0.921787709,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.945945946,0.937172775,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.877192982,0.931034483,0.895833333,0.902777778,1.000000000,0.916030534,0.908256881,0.941860465,0.838235294,0.897959184,0.900000000,1.000000000,0.941176471,1.000000000,0.795918367,0.979166667,0.884615385,0.796610169,0.879518072,0.958333333,1.000000000,1.000000000,0.938775510,0.909090909,1.000000000,0.982019364,1.000000000,0.973770492,1.000000000,1.000000000,1.000000000,1.000000000,0.865384615,0.000000000,0.897959184,1.000000000,0.927536232,1.000000000,1.000000000,1.000000000,0.927083333,1.000000000,1.000000000,0.955223881,1.000000000,1.000000000,0.813333333,0.930635838,0.955156951,0.924731183,0.812500000,0.803921569,0.944444444,0.954545455,0.833333333,0.912087912,0.918750000,0.928961749,0.948497854,0.897959184,1.000000000,0.895833333,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.833333333,1.000000000,1.000000000,0.926829268,0.870967742,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.852941176,0.903225806,1.000000000,1.000000000,1.000000000
